Id,Lot Area,Neighborhood,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Foundation,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Cars,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Mo Sold,Yr Sold,SalePrice
1620,8872,Gilbert,1Fam,SLvl,6,5,1997,1997,VinylSd,VinylSd,None,0.0,TA,PConc,384.0,384.0,754,630,0.0,2,1,3,TA,7,Typ,1,BuiltIn,1997.0,2.0,390.0,Y,0,0,3,2007,161500
1929,12198,NAmes,1Fam,1Story,5,6,1955,1975,VinylSd,VinylSd,None,0.0,TA,CBlock,424.0,1204.0,1411,0,0.0,1,0,3,TA,7,Typ,1,Attchd,1955.0,1.0,310.0,Y,278,82,6,2007,130000
1820,8480,Sawyer,1Fam,1Story,5,6,1963,1963,HdBoard,HdBoard,None,0.0,TA,CBlock,340.0,970.0,970,0,1.0,1,0,2,TA,5,Typ,0,Detchd,1996.0,2.0,624.0,Y,0,24,7,2007,132500
1398,10200,Sawyer,1Fam,SLvl,5,8,1970,1970,HdBoard,HdBoard,None,0.0,TA,PConc,160.0,864.0,904,0,0.0,1,0,3,Gd,5,Typ,0,2Types,1979.0,3.0,912.0,Y,143,0,6,2008,144000
2177,9555,Edwards,Duplex,2Story,5,6,1979,1979,Plywood,Plywood,None,0.0,TA,Slab,0.0,0.0,1100,1133,0.0,2,1,5,TA,11,Typ,0,Attchd,1979.0,2.0,579.0,Y,0,0,2,2007,141000
2144,7200,CollgCr,1Fam,1Story,4,8,1972,2006,Plywood,Plywood,None,0.0,TA,CBlock,0.0,385.0,875,0,0.0,1,0,3,Gd,5,Typ,0,Detchd,1975.0,2.0,728.0,Y,352,0,10,2007,117000
2697,6780,IDOTRR,2fmCon,1.5Fin,6,8,1935,1982,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,30.0,520.0,520,0,1.0,1,0,2,TA,5,Typ,0,,,0.0,0.0,N,53,0,6,2006,84500
1403,53227,ClearCr,1Fam,1Story,4,6,1954,1994,Plywood,Plywood,None,0.0,TA,CBlock,248.0,1364.0,1663,0,1.0,1,0,2,Gd,6,Min1,2,Attchd,1954.0,2.0,529.0,Y,224,137,3,2008,256000
596,9100,NAmes,1Fam,1Story,5,6,1965,1965,VinylSd,VinylSd,None,0.0,TA,CBlock,121.0,925.0,925,0,0.0,1,0,2,TA,5,Typ,0,Detchd,1965.0,1.0,429.0,Y,0,0,7,2009,117500
922,9600,Crawfor,1Fam,1.5Fin,5,7,1940,1950,MetalSd,MetalSd,None,0.0,Gd,BrkTil,300.0,728.0,976,332,1.0,1,1,2,TA,7,Min2,2,Detchd,1940.0,1.0,256.0,Y,0,70,6,2009,160000
2065,14175,Sawyer,1Fam,1Story,5,5,1956,1998,BrkFace,BrkFace,None,0.0,TA,CBlock,332.0,1240.0,1375,0,1.0,1,0,3,TA,6,Typ,1,Attchd,1956.0,1.0,323.0,Y,0,0,12,2007,187000
1710,14277,NridgHt,1Fam,2Story,8,5,2003,2003,VinylSd,VinylSd,BrkFace,280.0,Gd,PConc,379.0,1317.0,1217,1168,1.0,2,1,3,Gd,7,Typ,1,Attchd,2003.0,3.0,818.0,Y,192,228,1,2007,350000
1034,9000,NAmes,Duplex,2Story,5,5,1974,1974,VinylSd,VinylSd,None,0.0,TA,CBlock,896.0,896.0,896,896,0.0,2,2,4,TA,8,Typ,0,Detchd,1982.0,2.0,480.0,Y,0,45,6,2008,133000
1057,13693,NridgHt,1Fam,1Story,8,5,2007,2007,VinylSd,VinylSd,Stone,554.0,Gd,PConc,195.0,2418.0,2464,0,1.0,2,1,4,Ex,9,Typ,1,Attchd,2007.0,3.0,650.0,Y,358,78,8,2008,417500
470,3635,Blmngtn,TwnhsE,1Story,7,5,2007,2007,VinylSd,VinylSd,BrkFace,130.0,Gd,PConc,398.0,1386.0,1569,0,0.0,2,0,1,Gd,7,Typ,1,Attchd,2007.0,3.0,660.0,Y,143,20,5,2009,175900
819,10933,CollgCr,1Fam,1Story,9,5,2009,2009,VinylSd,VinylSd,Stone,242.0,Ex,PConc,534.0,1555.0,1680,0,1.0,1,1,1,Ex,8,Typ,1,Attchd,2009.0,3.0,1138.0,Y,185,24,7,2009,323262
2160,8450,CollgCr,1Fam,1Story,7,5,2003,2003,VinylSd,VinylSd,None,0.0,Gd,PConc,638.0,1337.0,1337,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,2003.0,2.0,531.0,Y,0,39,10,2007,185000
2552,8550,NAmes,1Fam,1Story,6,8,1934,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,242.0,816.0,816,0,1.0,1,0,2,TA,4,Typ,1,Attchd,1949.0,1.0,240.0,Y,228,0,7,2006,129800
41,12182,NridgHt,1Fam,1Story,7,5,2005,2005,VinylSd,VinylSd,BrkFace,226.0,Gd,PConc,340.0,1541.0,1541,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,2005.0,2.0,532.0,Y,0,70,5,2010,220000
742,6120,BrkSide,1Fam,1.5Fin,4,7,1935,1995,AsbShng,AsbShng,None,0.0,TA,BrkTil,884.0,884.0,989,584,0.0,1,0,3,Gd,6,Typ,0,Detchd,1935.0,1.0,240.0,Y,0,0,7,2009,133000
686,10800,NAmes,1Fam,1.5Fin,4,7,1949,1996,MetalSd,MetalSd,None,0.0,TA,CBlock,832.0,832.0,832,629,0.0,2,0,4,TA,6,Typ,0,Detchd,1949.0,1.0,384.0,Y,0,204,8,2009,133500
314,12760,Mitchel,Duplex,1Story,6,5,1976,1976,Plywood,Plywood,None,0.0,TA,CBlock,1958.0,1958.0,2048,0,0.0,3,0,5,TA,9,Typ,0,2Types,1976.0,2.0,776.0,Y,0,0,3,2010,170000
1630,7655,Gilbert,1Fam,2Story,6,5,1993,1994,HdBoard,HdBoard,None,0.0,TA,PConc,903.0,903.0,910,732,0.0,2,1,3,TA,7,Typ,1,Attchd,1993.0,2.0,392.0,Y,290,84,7,2007,168000
191,10560,OldTown,1Fam,2Story,6,7,1922,1994,Wd Sdng,Wd Sdng,None,0.0,TA,CBlock,455.0,738.0,868,602,0.0,1,1,2,TA,6,Min1,0,Detchd,1970.0,2.0,624.0,Y,0,0,6,2010,140750
1626,7500,Gilbert,1Fam,2Story,6,5,1999,2003,VinylSd,VinylSd,None,0.0,TA,PConc,938.0,938.0,957,1342,0.0,3,1,5,TA,7,Typ,1,Attchd,1999.0,2.0,482.0,Y,188,30,8,2007,204000
59,9505,Gilbert,1Fam,2Story,7,5,2001,2001,VinylSd,VinylSd,BrkFace,180.0,Gd,PConc,884.0,884.0,884,1151,0.0,2,1,3,Gd,8,Typ,1,BuiltIn,2001.0,2.0,434.0,Y,144,48,5,2010,222500
2632,10205,NAmes,1Fam,SFoyer,5,5,1962,1962,MetalSd,MetalSd,None,0.0,TA,CBlock,141.0,925.0,999,0,1.0,1,0,3,TA,6,Typ,0,Attchd,1962.0,1.0,300.0,Y,150,72,5,2006,134500
1835,4379,Somerst,TwnhsE,1Story,8,5,2004,2004,MetalSd,MetalSd,None,0.0,Gd,PConc,527.0,1378.0,1378,0,1.0,2,0,2,Gd,6,Typ,1,Attchd,2004.0,2.0,540.0,Y,160,56,7,2007,214000
2675,7800,OldTown,2fmCon,1.5Fin,5,7,1939,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,286.0,793.0,793,325,1.0,1,0,3,TA,5,Typ,1,Detchd,1939.0,2.0,410.0,Y,0,0,5,2006,119900
1503,12108,Edwards,Duplex,1Story,4,4,1955,1955,VinylSd,VinylSd,BrkFace,270.0,TA,CBlock,1307.0,1440.0,1440,0,0.0,2,0,4,Fa,8,Typ,0,,,0.0,0.0,Y,0,0,9,2008,118000
1963,7000,NAmes,1Fam,1Story,5,7,1960,2002,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,CBlock,422.0,1010.0,1134,0,0.0,1,0,2,TA,6,Typ,0,Attchd,1960.0,1.0,254.0,Y,0,16,4,2007,135000
1352,13053,BrkSide,1Fam,1.5Fin,6,7,1923,2000,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,833.0,833.0,1053,795,0.0,1,1,4,Gd,8,Typ,1,Detchd,1922.0,2.0,370.0,N,0,0,6,2008,207000
1519,8400,SWISU,1Fam,1.5Fin,6,5,1925,1950,MetalSd,MetalSd,None,0.0,TA,PConc,758.0,1181.0,1390,304,0.0,2,0,4,TA,7,Typ,1,Detchd,1925.0,2.0,576.0,Y,342,0,6,2008,136500
1305,6000,OldTown,1Fam,1Story,4,7,1954,2000,MetalSd,MetalSd,None,0.0,TA,CBlock,901.0,901.0,901,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1954.0,1.0,281.0,Y,0,0,8,2008,107900
2014,6240,BrkSide,1Fam,1.5Fin,6,5,1938,1950,VinylSd,VinylSd,None,0.0,TA,BrkTil,809.0,861.0,861,548,1.0,1,1,3,TA,6,Typ,1,Detchd,1968.0,2.0,528.0,Y,225,0,3,2007,126000
1,31770,NAmes,1Fam,1Story,6,5,1960,1960,BrkFace,Plywood,Stone,112.0,TA,CBlock,441.0,1080.0,1656,0,1.0,1,0,3,TA,7,Typ,2,Attchd,1960.0,2.0,528.0,P,210,62,5,2010,215000
1052,12474,NridgHt,1Fam,2Story,10,5,2007,2008,VinylSd,VinylSd,Stone,272.0,Ex,PConc,402.0,1682.0,1742,590,1.0,2,1,3,Ex,9,Typ,1,BuiltIn,2008.0,3.0,846.0,Y,196,134,8,2008,426000
622,9600,NAmes,1Fam,1Story,5,7,1950,2007,MetalSd,MetalSd,None,0.0,Gd,CBlock,506.0,1113.0,1113,0,0.0,1,0,3,Gd,5,Typ,1,Attchd,1950.0,1.0,264.0,Y,0,80,7,2009,147000
913,8574,Crawfor,1Fam,1Story,6,8,1916,2000,Stucco,Stucco,None,0.0,Gd,BrkTil,816.0,816.0,1232,0,0.0,1,0,3,Gd,6,Typ,1,Detchd,1916.0,2.0,440.0,Y,0,0,10,2009,147500
1058,14418,NridgHt,1Fam,1Story,9,5,2007,2007,VinylSd,VinylSd,BrkFace,480.0,Ex,PConc,575.0,1950.0,1950,0,1.0,2,0,2,Ex,7,Typ,1,Attchd,2007.0,3.0,706.0,Y,156,207,5,2008,383000
2348,10400,NWAmes,1Fam,1Story,7,5,1988,1988,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,CBlock,916.0,1845.0,1872,0,0.0,2,0,3,TA,6,Typ,1,Attchd,1988.0,2.0,604.0,Y,197,39,6,2006,241500
1527,15564,Crawfor,1Fam,1.5Fin,6,6,1914,1995,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,676.0,676.0,676,588,0.0,1,0,3,TA,6,Typ,0,Detchd,1994.0,2.0,400.0,Y,424,0,1,2008,147500
1011,13543,StoneBr,1Fam,2Story,8,5,2005,2005,VinylSd,VinylSd,Stone,130.0,Gd,PConc,1152.0,1168.0,1168,1332,0.0,3,1,5,Ex,9,Typ,1,BuiltIn,2005.0,3.0,683.0,Y,192,32,7,2008,355000
1332,6130,BrkSide,1Fam,1.5Unf,5,6,1924,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,784.0,784,0,1.0,1,0,2,Gd,5,Typ,0,,,0.0,0.0,Y,0,0,5,2008,109500
709,5925,OldTown,1Fam,1Story,2,4,1940,1950,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,612,0,0.0,1,0,1,TA,4,Typ,0,Detchd,1965.0,1.0,308.0,N,0,0,10,2009,45000
209,24090,ClearCr,1Fam,2Story,7,7,1940,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,1032.0,1032.0,1207,1196,0.0,2,0,4,TA,10,Typ,2,Attchd,1940.0,1.0,349.0,Y,56,0,6,2010,244400
619,9600,NAmes,1Fam,1Story,6,5,1953,1953,HdBoard,HdBoard,Stone,238.0,TA,CBlock,131.0,1416.0,1644,0,1.0,1,0,3,TA,7,Typ,2,Attchd,1953.0,2.0,418.0,Y,110,0,10,2009,167000
2150,8158,CollgCr,1Fam,2Story,7,5,2002,2002,VinylSd,VinylSd,BrkFace,214.0,Gd,PConc,860.0,860.0,860,869,0.0,2,1,3,Gd,7,Typ,0,Attchd,2002.0,2.0,542.0,Y,386,63,8,2007,200000
2704,5220,SWISU,1Fam,1Story,5,3,1936,1950,Wd Sdng,Wd Shng,None,0.0,TA,BrkTil,830.0,830.0,879,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1936.0,1.0,180.0,P,0,108,1,2006,80000
2839,8172,Edwards,1Fam,1Story,5,7,1955,1990,WdShing,Plywood,None,0.0,TA,CBlock,697.0,864.0,864,0,1.0,1,0,2,TA,5,Typ,0,Detchd,1957.0,2.0,572.0,N,0,0,4,2006,115000
1242,9000,NAmes,1Fam,1Story,6,5,1956,1956,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,CBlock,580.0,1196.0,1196,0,1.0,1,0,2,TA,6,Typ,1,Attchd,1956.0,1.0,297.0,Y,0,44,5,2008,139000
2714,7844,Sawyer,1Fam,2Story,6,7,1978,1978,HdBoard,HdBoard,BrkFace,203.0,TA,CBlock,463.0,672.0,672,728,0.0,1,1,3,TA,6,Typ,1,Attchd,1978.0,2.0,440.0,Y,0,0,3,2006,149500
799,9084,Edwards,1Fam,2Story,4,5,1940,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,755.0,755.0,755,755,1.0,1,0,4,TA,7,Typ,1,Detchd,1940.0,1.0,296.0,P,120,0,10,2009,108000
1260,10800,OldTown,2fmCon,2Story,4,7,1900,2000,MetalSd,MetalSd,None,0.0,TA,BrkTil,0.0,0.0,694,600,0.0,2,0,3,TA,7,Typ,0,,,0.0,0.0,N,220,114,8,2008,106250
2107,8556,CollgCr,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,1240.0,1240.0,1240,0,0.0,2,0,2,Gd,5,Typ,0,Attchd,2006.0,3.0,826.0,Y,140,93,5,2007,194000
2486,9100,Sawyer,1Fam,1Story,5,4,1962,1962,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,CBlock,952.0,988.0,988,0,1.0,1,0,3,TA,6,Typ,0,Detchd,1977.0,2.0,624.0,Y,0,0,7,2006,129500
1911,8668,NAmes,Duplex,1Story,5,5,1968,1968,MetalSd,MetalSd,None,0.0,TA,CBlock,1560.0,1560.0,1560,0,0.0,2,0,4,TA,8,Typ,0,Detchd,1968.0,3.0,792.0,Y,0,0,5,2007,126000
896,11767,Edwards,1Fam,1Story,5,5,1950,1950,MetalSd,MetalSd,None,0.0,TA,CBlock,0.0,1078.0,1368,0,1.0,1,0,3,TA,6,Min1,0,Attchd,1950.0,1.0,195.0,Y,0,41,6,2009,120000
272,8400,CollgCr,1Fam,1Story,7,5,2004,2005,VinylSd,VinylSd,BrkFace,109.0,Gd,PConc,761.0,1473.0,1484,0,1.0,2,0,3,Gd,7,Typ,0,Attchd,2004.0,2.0,606.0,Y,0,35,5,2010,213000
2521,3874,Greens,TwnhsE,1Story,8,5,1980,1980,Wd Sdng,Wd Sdng,None,0.0,Gd,CBlock,419.0,1226.0,1226,0,1.0,1,0,1,Gd,4,Typ,1,Attchd,1980.0,2.0,484.0,Y,133,78,7,2006,190000
2324,8076,Gilbert,1Fam,1Story,6,6,1993,1994,HdBoard,HdBoard,BrkFace,112.0,TA,PConc,455.0,1160.0,1169,0,0.0,2,0,3,TA,6,Typ,1,Attchd,1993.0,2.0,402.0,Y,0,26,7,2006,183500
1953,10090,NAmes,1Fam,SLvl,7,5,1963,1999,Plywood,Plywood,BrkFace,364.0,TA,CBlock,0.0,725.0,1035,616,0.0,2,0,4,TA,6,Typ,2,BuiltIn,1963.0,1.0,276.0,Y,460,46,10,2007,172000
887,8877,Edwards,1Fam,1Story,4,6,1938,1958,MetalSd,MetalSd,None,0.0,TA,CBlock,126.0,816.0,816,0,1.0,1,0,2,TA,3,Typ,1,Detchd,1958.0,1.0,288.0,Y,0,0,5,2009,100000
1479,11058,CollgCr,1Fam,1Story,7,6,2007,2007,VinylSd,VinylSd,Stone,212.0,Gd,PConc,1508.0,1564.0,1564,0,0.0,2,0,3,Gd,6,Typ,0,Attchd,2007.0,3.0,814.0,Y,0,24,2,2008,218836
1317,10800,OldTown,2fmCon,1.5Fin,6,7,1905,2000,Wd Sdng,Wd Sdng,None,0.0,TA,BrkTil,482.0,482.0,1221,691,0.0,2,0,3,TA,7,Typ,1,Detchd,2003.0,2.0,672.0,Y,0,25,4,2008,163000
1750,10936,Gilbert,1Fam,1Story,7,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,1510.0,1510.0,1525,0,0.0,2,1,3,Gd,6,Typ,1,Attchd,2006.0,2.0,534.0,Y,100,18,4,2007,206580
2815,8461,CollgCr,1Fam,2Story,6,5,2005,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,728.0,728.0,728,728,0.0,2,1,3,Gd,8,Typ,1,Attchd,2005.0,2.0,390.0,Y,0,24,7,2006,163990
2692,7518,IDOTRR,1Fam,2Story,5,8,1910,2004,AsbShng,Plywood,None,0.0,Fa,BrkTil,396.0,396.0,665,665,0.0,1,0,3,TA,7,Typ,0,Detchd,2001.0,1.0,390.0,N,0,72,7,2006,116500
1090,8010,Gilbert,1Fam,2Story,7,5,2002,2003,VinylSd,VinylSd,None,0.0,Gd,PConc,840.0,840.0,840,880,0.0,2,1,3,Gd,7,Typ,1,BuiltIn,2002.0,2.0,400.0,Y,138,48,7,2008,188000
1912,10050,NAmes,1Fam,SFoyer,5,6,1966,1966,HdBoard,HdBoard,BrkFace,87.0,TA,CBlock,191.0,793.0,1280,0,0.0,2,0,3,TA,6,Typ,1,Basment,1966.0,2.0,432.0,Y,140,40,6,2007,175000
1634,4740,StoneBr,TwnhsE,1Story,8,5,1988,1988,CemntBd,CmentBd,None,0.0,Gd,CBlock,918.0,1166.0,1179,0,1.0,2,0,2,TA,5,Typ,0,Attchd,1988.0,2.0,480.0,Y,0,108,10,2007,182000
1974,6978,OldTown,1Fam,1Story,5,7,1926,1980,MetalSd,MetalSd,None,0.0,Gd,BrkTil,850.0,850.0,960,0,0.0,1,0,2,TA,5,Typ,0,Detchd,1981.0,2.0,576.0,Y,0,0,4,2007,103000
1764,11400,NoRidge,1Fam,1Story,10,5,2001,2002,VinylSd,VinylSd,BrkFace,705.0,Ex,PConc,1351.0,2633.0,2633,0,1.0,2,1,2,Ex,8,Typ,2,Attchd,2001.0,3.0,804.0,Y,314,140,3,2007,466500
634,9240,NAmes,1Fam,1Story,6,8,1959,1998,MetalSd,MetalSd,None,0.0,Gd,CBlock,280.0,988.0,988,0,1.0,2,0,3,Gd,6,Typ,0,Attchd,1959.0,1.0,297.0,Y,156,0,6,2009,149500
1683,2304,NPkVill,Twnhs,1Story,7,7,1978,1978,Plywood,Brk Cmn,None,0.0,TA,CBlock,423.0,1061.0,1055,0,0.0,2,0,2,TA,4,Typ,0,Attchd,1978.0,1.0,319.0,Y,108,32,4,2007,142500
2199,7223,Crawfor,1Fam,1Story,5,5,1926,1950,Stucco,Plywood,None,0.0,TA,PConc,971.0,1290.0,1422,0,0.0,1,0,3,TA,6,Typ,0,Detchd,1973.0,1.0,352.0,Y,0,0,4,2007,136500
2789,3612,Landmrk,Twnhs,2Story,6,5,1993,1994,VinylSd,VinylSd,None,0.0,TA,PConc,292.0,630.0,630,690,0.0,2,1,3,TA,5,Typ,0,Detchd,1993.0,2.0,484.0,Y,0,48,6,2006,137000
1018,12680,NWAmes,1Fam,1Story,7,6,1988,1988,Plywood,Wd Sdng,BrkFace,102.0,Gd,CBlock,692.0,1675.0,1688,0,1.0,2,0,2,Ex,6,Typ,1,Attchd,1988.0,2.0,528.0,Y,0,48,6,2008,226500
14,10176,Gilbert,1Fam,1Story,7,5,1990,1990,HdBoard,HdBoard,None,0.0,TA,PConc,663.0,1300.0,1341,0,1.0,1,1,2,Gd,5,Typ,1,Attchd,1990.0,2.0,506.0,Y,192,0,2,2010,171500
2782,10780,CollgCr,1Fam,SLvl,5,5,1976,1976,MetalSd,MetalSd,None,0.0,TA,CBlock,428.0,911.0,954,0,0.0,1,0,3,TA,6,Typ,0,Detchd,1976.0,2.0,576.0,Y,0,0,7,2006,132500
2626,8544,NAmes,Duplex,1Story,3,4,1949,1950,Stucco,Stucco,BrkFace,340.0,TA,Slab,0.0,0.0,1040,0,0.0,2,0,2,TA,6,Typ,0,Detchd,1949.0,2.0,400.0,Y,0,0,5,2006,87500
1175,10646,Somerst,1Fam,2Story,7,5,2001,2001,VinylSd,VinylSd,BrkFace,513.0,TA,PConc,177.0,858.0,872,917,1.0,2,1,3,TA,7,Typ,1,Attchd,2001.0,2.0,546.0,Y,0,0,6,2008,223000
1232,8400,NAmes,1Fam,1Story,6,9,1962,2005,Wd Sdng,Wd Sdng,BrkFace,237.0,Gd,CBlock,1319.0,1319.0,1537,0,1.0,1,1,3,Gd,7,Typ,1,Attchd,1962.0,2.0,462.0,Y,0,36,7,2008,174000
2590,15428,NAmes,1Fam,1Story,5,6,1951,1991,MetalSd,MetalSd,None,0.0,TA,CBlock,143.0,884.0,884,0,1.0,1,0,2,TA,4,Typ,0,Attchd,1951.0,1.0,270.0,Y,0,0,6,2006,142000
2463,11216,Somerst,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,None,0.0,Gd,PConc,1489.0,1489.0,1489,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,2006.0,2.0,776.0,Y,0,140,6,2006,232600
2358,10140,NWAmes,1Fam,1Story,6,6,1974,1999,HdBoard,HdBoard,BrkFace,99.0,TA,CBlock,0.0,1040.0,1309,0,1.0,1,1,3,Gd,5,Typ,1,Attchd,1974.0,2.0,484.0,Y,265,0,1,2006,181000
2911,3964,MeadowV,TwnhsE,2Story,6,4,1973,1973,CemntBd,CmentBd,None,0.0,TA,CBlock,105.0,942.0,1291,1230,1.0,2,1,5,TA,10,Maj1,1,Attchd,1973.0,2.0,576.0,Y,728,20,6,2006,151400
1699,11428,NridgHt,1Fam,1Story,8,5,2006,2006,VinylSd,VinylSd,Stone,248.0,Gd,PConc,1626.0,1626.0,1634,0,0.0,2,0,3,Gd,7,Typ,1,Attchd,2006.0,3.0,866.0,Y,0,44,5,2007,250000
115,10421,NWAmes,1Fam,2Story,7,5,1988,1988,HdBoard,HdBoard,BrkFace,42.0,TA,CBlock,586.0,980.0,980,734,0.0,2,1,3,TA,7,Typ,1,Attchd,1988.0,2.0,496.0,Y,228,66,3,2010,196500
1998,13500,OldTown,1Fam,2.5Unf,7,8,1879,1987,Wd Sdng,Wd Sdng,None,0.0,TA,PConc,819.0,819.0,1312,1142,0.0,2,0,3,TA,8,Typ,1,Attchd,1950.0,2.0,576.0,N,0,148,2,2007,185000
589,9000,NWAmes,1Fam,1Story,6,5,1969,1969,HdBoard,HdBoard,BrkFace,200.0,TA,CBlock,261.0,1216.0,1216,0,1.0,1,0,3,TA,5,Typ,0,Attchd,1969.0,1.0,336.0,Y,0,0,8,2009,113000
1641,8089,StoneBr,1Fam,1Story,8,6,2007,2007,MetalSd,MetalSd,BrkFace,0.0,Gd,PConc,474.0,1419.0,1419,0,1.0,2,0,2,Gd,7,Typ,1,Attchd,2007.0,2.0,567.0,Y,140,0,10,2007,392000
2821,9400,Edwards,Duplex,SFoyer,6,5,1975,1975,WdShing,Plywood,BrkFace,250.0,TA,CBlock,0.0,945.0,980,0,0.0,2,0,4,TA,4,Typ,0,,,0.0,0.0,Y,0,0,10,2006,127500
1846,2117,Somerst,Twnhs,2Story,6,5,2000,2000,MetalSd,MetalSd,BrkFace,216.0,Gd,PConc,339.0,756.0,769,804,0.0,2,1,3,Gd,4,Typ,0,Detchd,2000.0,2.0,440.0,Y,0,32,9,2007,177000
1805,10625,Somerst,1Fam,2Story,6,5,2004,2004,VinylSd,VinylSd,BrkFace,353.0,Gd,PConc,1158.0,1158.0,1158,1285,0.0,2,1,4,Gd,9,Min2,1,BuiltIn,2004.0,3.0,744.0,Y,193,127,6,2007,265000
1853,8413,Somerst,1Fam,2Story,8,5,1998,1998,VinylSd,VinylSd,None,0.0,Gd,PConc,319.0,1220.0,1220,1142,1.0,2,1,3,Gd,8,Typ,2,Attchd,1998.0,2.0,1105.0,Y,147,0,6,2007,312500
1321,13500,OldTown,1Fam,2.5Unf,10,9,1893,2000,Wd Sdng,Wd Sdng,None,0.0,Ex,BrkTil,1237.0,1237.0,1521,1254,0.0,3,1,3,Gd,9,Typ,1,Detchd,1988.0,2.0,880.0,Y,105,502,7,2008,325000
564,15676,Veenker,1Fam,1Story,8,8,1980,1980,VinylSd,VinylSd,BrkFace,115.0,Gd,CBlock,189.0,2014.0,2014,0,1.0,2,0,2,Gd,6,Maj1,2,Attchd,1980.0,3.0,864.0,Y,462,0,4,2009,275000
1771,9950,NoRidge,1Fam,2Story,7,5,1995,1995,VinylSd,VinylSd,BrkFace,290.0,Gd,PConc,638.0,1203.0,1214,1306,0.0,2,1,4,Gd,9,Typ,1,Attchd,1995.0,3.0,721.0,Y,224,114,6,2007,290000
90,15410,Sawyer,1Fam,1Story,6,6,1974,2002,Plywood,Plywood,BrkCmn,250.0,TA,CBlock,223.0,1208.0,1494,0,1.0,2,0,3,TA,7,Typ,2,Attchd,1974.0,2.0,461.0,Y,296,0,4,2010,169000
2684,6000,BrkSide,1Fam,1Story,5,7,1921,1950,Wd Sdng,Wd Shng,None,0.0,TA,CBlock,0.0,616.0,616,0,0.0,1,0,2,TA,4,Typ,0,Detchd,1921.0,1.0,205.0,Y,0,0,6,2006,89000
13,8402,Gilbert,1Fam,2Story,6,5,1998,1998,VinylSd,VinylSd,None,0.0,TA,PConc,789.0,789.0,789,676,0.0,2,1,3,TA,7,Typ,1,Attchd,1998.0,2.0,393.0,Y,0,75,5,2010,180400
445,10655,NridgHt,1Fam,1Story,8,5,2003,2004,VinylSd,VinylSd,BrkFace,296.0,Gd,PConc,1603.0,3206.0,1629,0,1.0,2,0,3,Gd,7,Typ,1,Attchd,2003.0,3.0,880.0,Y,0,0,10,2009,284000
1914,10150,NAmes,1Fam,1Story,5,5,1958,1958,Wd Sdng,Wd Sdng,None,1.0,TA,CBlock,456.0,912.0,912,0,0.0,1,0,2,TA,5,Typ,0,Attchd,1958.0,1.0,275.0,Y,0,0,7,2007,114500
2811,10084,CollgCr,1Fam,1Story,7,5,2005,2006,VinylSd,VinylSd,BrkFace,196.0,Gd,PConc,1528.0,1552.0,1552,0,0.0,2,0,3,Gd,7,Typ,0,Attchd,2005.0,3.0,782.0,Y,144,20,7,2006,212900
850,16285,CollgCr,1Fam,1Story,7,5,2001,2002,VinylSd,VinylSd,None,0.0,Gd,PConc,1413.0,1413.0,1430,0,0.0,2,0,3,Gd,6,Typ,0,Attchd,2001.0,2.0,605.0,Y,0,33,6,2009,187100
1844,3230,Somerst,TwnhsE,2Story,6,5,1999,1999,MetalSd,MetalSd,BrkFace,1129.0,TA,PConc,310.0,729.0,729,729,0.0,2,1,2,TA,5,Typ,1,Detchd,1999.0,2.0,440.0,Y,0,32,6,2007,176000
2225,21579,Crawfor,1Fam,1Story,6,6,1968,1968,HdBoard,BrkFace,None,0.0,TA,PConc,675.0,1488.0,1488,0,0.0,2,0,3,TA,7,Typ,2,Attchd,1968.0,2.0,552.0,Y,0,0,9,2007,215000
